[47]
1.130967155359893	great
1.231243519936885	awesome
1.2971771580155445	delicious
1.3863721653954473	excellent
1.4792764569008772	amazing


-1.790624875778841	worst
-1.5953186945672013	horrible
-1.1770765210403964	terrible
-1.0069736871538288	disappointing
-0.9981866702930692	rude


1.3947277605563646e-05	had
7.258854731476824e-05	chilly
7.276358524676633e-05	haben
8.523209014306517e-05	emergency
0.00012203314990597374	god
