[42]
1.2206920053081545	great
1.3234717058401844	awesome
1.4413477843527642	delicious
1.4943076506002622	excellent
1.6420441479040608	amazing


-2.106286931366465	worst
-1.8650756738338223	horrible
-1.3365920902060353	terrible
-1.133620742960327	rude
-1.0185251688549366	disappointing


-3.03651135735081e-05	quantities
4.390801291787527e-05	brûlée
5.693110903084386e-05	orient
-7.266244625678875e-05	bacchus
7.723909890215965e-05	card
