[37]
1.1497818877629757	great
1.2521307215570536	awesome
1.334317763719106	delicious
1.4070748693423634	excellent
1.5143695835490616	amazing


-1.8584359358758347	worst
-1.667684295030124	horrible
-1.2175950587773503	terrible
-1.0396382518009282	rude
-1.0104998880781022	disappointing


-9.239821451208183e-06	brûlée
2.3699431411366406e-05	tzatziki
-4.0918262361632714e-05	chips
-4.481575554708821e-05	membership
-8.59398131164345e-05	had
